name,class,pixCount
tile_122_lidar.tif,building,62740
tile_122_lidar.tif,platform,10121
tile_1230_lidar.tif,aguada,43543
tile_1230_lidar.tif,building,0
tile_1230_lidar.tif,platform,0
tile_1231_lidar.tif,aguada,0
tile_1231_lidar.tif,building,0
tile_1231_lidar.tif,platform,0
tile_1232_lidar.tif,aguada,0
tile_1232_lidar.tif,building,415
tile_1232_lidar.tif,platform,0
tile_1233_lidar.tif,aguada,0
tile_1233_lidar.tif,building,0
tile_1233_lidar.tif,platform,0
tile_1234_lidar.tif,aguada,0
tile_1234_lidar.tif,building,1530
tile_1234_lidar.tif,platform,3919
tile_1235_lidar.tif,aguada,0
tile_1235_lidar.tif,building,2346
tile_1235_lidar.tif,platform,9421
tile_1236_lidar.tif,aguada,0
tile_1236_lidar.tif,building,6203
tile_1236_lidar.tif,platform,4575
tile_1237_lidar.tif,aguada,0
tile_1237_lidar.tif,building,163
tile_1237_lidar.tif,platform,1080
tile_1238_lidar.tif,aguada,0
tile_1238_lidar.tif,building,623
tile_1238_lidar.tif,platform,0
tile_1239_lidar.tif,aguada,0
tile_1239_lidar.tif,building,6988
tile_1239_lidar.tif,platform,0
tile_123_lidar.tif,aguada,0
tile_123_lidar.tif,building,235
tile_123_lidar.tif,platform,1070
tile_1240_lidar.tif,aguada,0
tile_1240_lidar.tif,building,10840
tile_1240_lidar.tif,platform,20023
tile_1241_lidar.tif,aguada,0
tile_1241_lidar.tif,building,0
tile_1241_lidar.tif,platform,0
tile_1242_lidar.tif,aguada,0
tile_1242_lidar.tif,building,845
tile_1242_lidar.tif,platform,845
tile_1243_lidar.tif,aguada,0
tile_1243_lidar.tif,building,0
tile_1243_lidar.tif,platform,0
tile_1244_lidar.tif,aguada,0
tile_1244_lidar.tif,building,0
tile_1244_lidar.tif,platform,0
tile_1245_lidar.tif,aguada,0
tile_1245_lidar.tif,building,0
tile_1245_lidar.tif,platform,1010
tile_1246_lidar.tif,aguada,0
tile_1246_lidar.tif,building,0
tile_1246_lidar.tif,platform,0
tile_1247_lidar.tif,aguada,0
tile_1247_lidar.tif,building,3171
tile_1247_lidar.tif,platform,5546
tile_1248_lidar.tif,aguada,0
tile_1248_lidar.tif,building,14429
tile_1248_lidar.tif,platform,18629
tile_1249_lidar.tif,aguada,0
tile_1249_lidar.tif,building,1665
tile_1249_lidar.tif,platform,2366
tile_124_lidar.tif,aguada,0
tile_124_lidar.tif,building,2569
tile_124_lidar.tif,platform,3749
tile_1250_lidar.tif,aguada,0
tile_1250_lidar.tif,building,7920
tile_1250_lidar.tif,platform,11879
tile_1251_lidar.tif,aguada,0
tile_1251_lidar.tif,building,1264
tile_1251_lidar.tif,platform,2169
tile_1252_lidar.tif,aguada,0
tile_1252_lidar.tif,building,761
tile_1252_lidar.tif,platform,0
tile_1253_lidar.tif,aguada,0
tile_1253_lidar.tif,building,44560
tile_1253_lidar.tif,platform,60086
tile_1254_lidar.tif,aguada,0
tile_1254_lidar.tif,building,1733
tile_1254_lidar.tif,platform,0
tile_1255_lidar.tif,aguada,0
tile_1255_lidar.tif,building,11032
tile_1255_lidar.tif,platform,2728
tile_1256_lidar.tif,aguada,0
tile_1256_lidar.tif,building,0
tile_1256_lidar.tif,platform,0
tile_1257_lidar.tif,aguada,0
tile_1257_lidar.tif,building,42596
tile_1257_lidar.tif,platform,46139
tile_1258_lidar.tif,aguada,0
tile_1258_lidar.tif,building,0
tile_1258_lidar.tif,platform,0
tile_1259_lidar.tif,aguada,0
tile_1259_lidar.tif,building,0
tile_1259_lidar.tif,platform,0
tile_125_lidar.tif,aguada,0
tile_125_lidar.tif,building,13499
tile_125_lidar.tif,platform,17223
tile_1260_lidar.tif,aguada,0
tile_1260_lidar.tif,building,347
tile_1260_lidar.tif,platform,1982
tile_1261_lidar.tif,aguada,0
tile_1261_lidar.tif,building,4850
tile_1261_lidar.tif,platform,5687
tile_1262_lidar.tif,aguada,0
tile_1262_lidar.tif,building,14911
tile_1262_lidar.tif,platform,25746
tile_1263_lidar.tif,aguada,0
tile_1263_lidar.tif,building,0
tile_1263_lidar.tif,platform,0
tile_1264_lidar.tif,aguada,0
tile_1264_lidar.tif,building,821
tile_1264_lidar.tif,platform,0
tile_1265_lidar.tif,aguada,15549
tile_1265_lidar.tif,building,0
tile_1265_lidar.tif,platform,0
tile_1266_lidar.tif,aguada,0
tile_1266_lidar.tif,building,5681
tile_1266_lidar.tif,platform,180
tile_1267_lidar.tif,aguada,0
tile_1267_lidar.tif,building,1614
tile_1267_lidar.tif,platform,563
tile_1268_lidar.tif,aguada,0
tile_1268_lidar.tif,building,0
tile_1268_lidar.tif,platform,0
tile_1269_lidar.tif,aguada,0
tile_1269_lidar.tif,building,4409
tile_1269_lidar.tif,platform,1023
tile_126_lidar.tif,aguada,0
tile_126_lidar.tif,building,21235
tile_126_lidar.tif,platform,12245
tile_1270_lidar.tif,aguada,0
tile_1270_lidar.tif,building,0
tile_1270_lidar.tif,platform,0
tile_1271_lidar.tif,aguada,0
tile_1271_lidar.tif,building,0
tile_1271_lidar.tif,platform,0
tile_1272_lidar.tif,aguada,0
tile_1272_lidar.tif,building,7097
tile_1272_lidar.tif,platform,0
tile_1273_lidar.tif,aguada,0
tile_1273_lidar.tif,building,0
tile_1273_lidar.tif,platform,0
tile_1274_lidar.tif,aguada,0
tile_1274_lidar.tif,building,8952
tile_1274_lidar.tif,platform,15643
tile_1275_lidar.tif,aguada,0
tile_1275_lidar.tif,building,8361
tile_1275_lidar.tif,platform,1878
tile_1276_lidar.tif,aguada,0
tile_1276_lidar.tif,building,3672
tile_1276_lidar.tif,platform,2332
tile_1277_lidar.tif,aguada,0
tile_1277_lidar.tif,building,4181
tile_1277_lidar.tif,platform,5126
tile_1278_lidar.tif,aguada,0
tile_1278_lidar.tif,building,6417
tile_1278_lidar.tif,platform,138
tile_1279_lidar.tif,aguada,0
tile_1279_lidar.tif,building,0
tile_1279_lidar.tif,platform,0
tile_127_lidar.tif,aguada,0
tile_127_lidar.tif,building,3481
tile_127_lidar.tif,platform,1604
tile_1280_lidar.tif,aguada,0
tile_1280_lidar.tif,building,4109
tile_1280_lidar.tif,platform,1188
tile_1281_lidar.tif,aguada,0
tile_1281_lidar.tif,building,2377
tile_1281_lidar.tif,platform,2427
tile_1282_lidar.tif,aguada,0
tile_1282_lidar.tif,building,0
tile_1282_lidar.tif,platform,0
tile_1283_lidar.tif,aguada,0
tile_1283_lidar.tif,building,2133
tile_1283_lidar.tif,platform,1505
tile_1284_lidar.tif,aguada,2038
tile_1284_lidar.tif,building,2703
tile_1284_lidar.tif,platform,7847
tile_1285_lidar.tif,aguada,0
tile_1285_lidar.tif,building,0
tile_1285_lidar.tif,platform,0
tile_1286_lidar.tif,aguada,0
tile_1286_lidar.tif,building,0
tile_1286_lidar.tif,platform,0
tile_1287_lidar.tif,aguada,0
tile_1287_lidar.tif,building,6795
tile_1287_lidar.tif,platform,0
tile_1288_lidar.tif,aguada,0
tile_1288_lidar.tif,building,1612
tile_1288_lidar.tif,platform,5860
tile_1289_lidar.tif,aguada,0
tile_1289_lidar.tif,building,8915
tile_1289_lidar.tif,platform,3476
tile_128_lidar.tif,aguada,0
tile_128_lidar.tif,building,8678
tile_128_lidar.tif,platform,6794
tile_1290_lidar.tif,aguada,0
tile_1290_lidar.tif,building,0
tile_1290_lidar.tif,platform,0
tile_1291_lidar.tif,aguada,0
tile_1291_lidar.tif,building,0
tile_1291_lidar.tif,platform,0
tile_1292_lidar.tif,aguada,0
tile_1292_lidar.tif,building,0
tile_1292_lidar.tif,platform,0
tile_1293_lidar.tif,aguada,0
tile_1293_lidar.tif,building,0
tile_1293_lidar.tif,platform,0
tile_1294_lidar.tif,aguada,0
tile_1294_lidar.tif,building,5767
tile_1294_lidar.tif,platform,0
tile_1295_lidar.tif,aguada,0
tile_1295_lidar.tif,building,4689
tile_1295_lidar.tif,platform,2235
tile_1296_lidar.tif,aguada,0
tile_1296_lidar.tif,building,2454
tile_1296_lidar.tif,platform,0
tile_1297_lidar.tif,aguada,0
tile_1297_lidar.tif,building,1141
tile_1297_lidar.tif,platform,8355
tile_1298_lidar.tif,aguada,0
tile_1298_lidar.tif,building,3752
tile_1298_lidar.tif,platform,25991
tile_1299_lidar.tif,aguada,0
tile_1299_lidar.tif,building,6188
tile_1299_lidar.tif,platform,9165
tile_129_lidar.tif,aguada,0
tile_129_lidar.tif,building,2182
tile_129_lidar.tif,platform,0
tile_12_lidar.tif,aguada,0
tile_12_lidar.tif,building,6288
tile_12_lidar.tif,platform,8079
tile_1300_lidar.tif,aguada,0
tile_1300_lidar.tif,building,0
tile_1300_lidar.tif,platform,0
tile_1301_lidar.tif,aguada,0
tile_1301_lidar.tif,building,5498
tile_1301_lidar.tif,platform,10107
tile_1302_lidar.tif,aguada,0
tile_1302_lidar.tif,building,2560
tile_1302_lidar.tif,platform,3518
tile_1303_lidar.tif,aguada,0
tile_1303_lidar.tif,building,6088
tile_1303_lidar.tif,platform,15967
tile_1304_lidar.tif,aguada,0
tile_1304_lidar.tif,building,12303
tile_1304_lidar.tif,platform,29375
tile_1305_lidar.tif,aguada,0
tile_1305_lidar.tif,building,2244
tile_1305_lidar.tif,platform,2744
tile_1306_lidar.tif,aguada,0
tile_1306_lidar.tif,building,7776
tile_1306_lidar.tif,platform,7767
tile_1307_lidar.tif,aguada,0
tile_1307_lidar.tif,building,4170
tile_1307_lidar.tif,platform,710
tile_1308_lidar.tif,aguada,0
tile_1308_lidar.tif,building,0
tile_1308_lidar.tif,platform,0
tile_1309_lidar.tif,aguada,0
tile_1309_lidar.tif,building,0
tile_1309_lidar.tif,platform,0
tile_130_lidar.tif,aguada,0
tile_130_lidar.tif,building,0
tile_130_lidar.tif,platform,0
tile_1310_lidar.tif,aguada,0
tile_1310_lidar.tif,building,10037
tile_1310_lidar.tif,platform,1675
tile_1311_lidar.tif,aguada,0
tile_1311_lidar.tif,building,1362
tile_1311_lidar.tif,platform,0
tile_1312_lidar.tif,aguada,0
tile_1312_lidar.tif,building,0
tile_1312_lidar.tif,platform,0
tile_1313_lidar.tif,aguada,0
tile_1313_lidar.tif,building,0
tile_1313_lidar.tif,platform,0
tile_1314_lidar.tif,aguada,0
tile_1314_lidar.tif,building,0
tile_1314_lidar.tif,platform,0
tile_1315_lidar.tif,aguada,0
tile_1315_lidar.tif,building,0
tile_1315_lidar.tif,platform,0
tile_1316_lidar.tif,aguada,0
tile_1316_lidar.tif,building,19337
tile_1316_lidar.tif,platform,54183
tile_1317_lidar.tif,aguada,0
tile_1317_lidar.tif,building,0
tile_1317_lidar.tif,platform,0
tile_1318_lidar.tif,aguada,0
tile_1318_lidar.tif,building,0
tile_1318_lidar.tif,platform,0
tile_1319_lidar.tif,aguada,0
tile_1319_lidar.tif,building,12106
tile_1319_lidar.tif,platform,22321
tile_131_lidar.tif,aguada,0
tile_131_lidar.tif,building,0
tile_131_lidar.tif,platform,0
tile_1320_lidar.tif,aguada,0
tile_1320_lidar.tif,building,0
tile_1320_lidar.tif,platform,0
tile_1321_lidar.tif,aguada,0
tile_1321_lidar.tif,building,0
tile_1321_lidar.tif,platform,0
tile_1322_lidar.tif,aguada,0
tile_1322_lidar.tif,building,1502
tile_1322_lidar.tif,platform,0
tile_1323_lidar.tif,aguada,0
tile_1323_lidar.tif,building,0
tile_1323_lidar.tif,platform,0
tile_1324_lidar.tif,aguada,0
tile_1324_lidar.tif,building,0
tile_1324_lidar.tif,platform,0
tile_1325_lidar.tif,aguada,0
tile_1325_lidar.tif,building,8577
tile_1325_lidar.tif,platform,839
tile_1326_lidar.tif,aguada,0
tile_1326_lidar.tif,building,4002
tile_1326_lidar.tif,platform,12064
tile_1327_lidar.tif,aguada,0
tile_1327_lidar.tif,building,31398
tile_1327_lidar.tif,platform,5118
tile_1328_lidar.tif,aguada,0
tile_1328_lidar.tif,building,0
tile_1328_lidar.tif,platform,0
tile_1329_lidar.tif,aguada,0
tile_1329_lidar.tif,building,0
tile_1329_lidar.tif,platform,0
tile_132_lidar.tif,aguada,0
tile_132_lidar.tif,building,0
tile_132_lidar.tif,platform,0
tile_1330_lidar.tif,aguada,0
tile_1330_lidar.tif,building,3413
tile_1330_lidar.tif,platform,1425
tile_1331_lidar.tif,aguada,0
tile_1331_lidar.tif,building,1758
tile_1331_lidar.tif,platform,0
tile_1332_lidar.tif,aguada,0
tile_1332_lidar.tif,building,8212
tile_1332_lidar.tif,platform,0
tile_1333_lidar.tif,aguada,0
tile_1333_lidar.tif,building,2683
tile_1333_lidar.tif,platform,4107
tile_1334_lidar.tif,aguada,0
tile_1334_lidar.tif,building,0
tile_1334_lidar.tif,platform,0
tile_1335_lidar.tif,aguada,0
tile_1335_lidar.tif,building,2464
tile_1335_lidar.tif,platform,3770
tile_1336_lidar.tif,aguada,0
tile_1336_lidar.tif,building,0
tile_1336_lidar.tif,platform,0
tile_1337_lidar.tif,aguada,0
tile_1337_lidar.tif,building,25952
tile_1337_lidar.tif,platform,34436
tile_1338_lidar.tif,aguada,17380
tile_1338_lidar.tif,building,6047
tile_1338_lidar.tif,platform,2499
tile_1339_lidar.tif,aguada,0
tile_1339_lidar.tif,building,0
tile_1339_lidar.tif,platform,0
tile_133_lidar.tif,aguada,0
tile_133_lidar.tif,building,2218
tile_133_lidar.tif,platform,0
tile_1340_lidar.tif,aguada,0
tile_1340_lidar.tif,building,3224
tile_1340_lidar.tif,platform,9097
tile_1341_lidar.tif,aguada,0
tile_1341_lidar.tif,building,0
tile_1341_lidar.tif,platform,0
tile_1342_lidar.tif,aguada,0
tile_1342_lidar.tif,building,478
tile_1342_lidar.tif,platform,2022
tile_1343_lidar.tif,aguada,0
tile_1343_lidar.tif,building,0
tile_1343_lidar.tif,platform,0
tile_1344_lidar.tif,aguada,0
tile_1344_lidar.tif,building,0
tile_1344_lidar.tif,platform,0
tile_1345_lidar.tif,aguada,0
tile_1345_lidar.tif,building,8148
tile_1345_lidar.tif,platform,11256
tile_1346_lidar.tif,aguada,0
tile_1346_lidar.tif,building,647
tile_1346_lidar.tif,platform,9423
tile_1347_lidar.tif,aguada,0
tile_1347_lidar.tif,building,1639
tile_1347_lidar.tif,platform,1190
tile_1348_lidar.tif,aguada,0
tile_1348_lidar.tif,building,0
tile_1348_lidar.tif,platform,0
tile_1349_lidar.tif,aguada,0
tile_1349_lidar.tif,building,0
tile_1349_lidar.tif,platform,206
tile_134_lidar.tif,aguada,0
tile_134_lidar.tif,building,0
tile_134_lidar.tif,platform,0
tile_1350_lidar.tif,aguada,3709
tile_1350_lidar.tif,building,360
tile_1350_lidar.tif,platform,0
tile_1351_lidar.tif,aguada,0
tile_1351_lidar.tif,building,56
tile_1351_lidar.tif,platform,0
tile_1352_lidar.tif,aguada,0
tile_1352_lidar.tif,building,0
tile_1352_lidar.tif,platform,5175
tile_1353_lidar.tif,aguada,0
tile_1353_lidar.tif,building,10049
tile_1353_lidar.tif,platform,2492
tile_1354_lidar.tif,aguada,0
tile_1354_lidar.tif,building,8465
tile_1354_lidar.tif,platform,6368
tile_1355_lidar.tif,aguada,0
tile_1355_lidar.tif,building,12881
tile_1355_lidar.tif,platform,26254
tile_1356_lidar.tif,aguada,0
tile_1356_lidar.tif,building,0
tile_1356_lidar.tif,platform,0
tile_1357_lidar.tif,aguada,0
tile_1357_lidar.tif,building,0
tile_1357_lidar.tif,platform,0
tile_1358_lidar.tif,aguada,0
tile_1358_lidar.tif,building,0
tile_1358_lidar.tif,platform,0
tile_1359_lidar.tif,aguada,0
tile_1359_lidar.tif,building,9593
tile_1359_lidar.tif,platform,11854
tile_135_lidar.tif,aguada,0
tile_135_lidar.tif,building,0
tile_135_lidar.tif,platform,0
tile_1360_lidar.tif,aguada,0
tile_1360_lidar.tif,building,0
tile_1360_lidar.tif,platform,2126
tile_1361_lidar.tif,aguada,0
tile_1361_lidar.tif,building,0
tile_1361_lidar.tif,platform,0
tile_1362_lidar.tif,aguada,0
tile_1362_lidar.tif,building,0
tile_1362_lidar.tif,platform,0
tile_1363_lidar.tif,aguada,0
tile_1363_lidar.tif,building,384
tile_1363_lidar.tif,platform,0
tile_1364_lidar.tif,aguada,0
tile_1364_lidar.tif,building,0
tile_1364_lidar.tif,platform,0
tile_1365_lidar.tif,aguada,0
tile_1365_lidar.tif,building,4865
tile_1365_lidar.tif,platform,3465
tile_1366_lidar.tif,aguada,0
tile_1366_lidar.tif,building,1156
tile_1366_lidar.tif,platform,1490
tile_1367_lidar.tif,aguada,0
tile_1367_lidar.tif,building,0
tile_1367_lidar.tif,platform,0
tile_1368_lidar.tif,aguada,0
tile_1368_lidar.tif,building,1356
tile_1368_lidar.tif,platform,0
tile_1369_lidar.tif,aguada,0
tile_1369_lidar.tif,building,0
tile_1369_lidar.tif,platform,0
tile_136_lidar.tif,aguada,0
tile_136_lidar.tif,building,2452
tile_136_lidar.tif,platform,0
tile_1370_lidar.tif,aguada,0
tile_1370_lidar.tif,building,0
tile_1370_lidar.tif,platform,0
tile_1371_lidar.tif,aguada,0
tile_1371_lidar.tif,building,4481
tile_1371_lidar.tif,platform,6950
tile_1372_lidar.tif,aguada,0
tile_1372_lidar.tif,building,440
tile_1372_lidar.tif,platform,2010
tile_1373_lidar.tif,aguada,0
tile_1373_lidar.tif,building,0
tile_1373_lidar.tif,platform,0
tile_1374_lidar.tif,aguada,0
tile_1374_lidar.tif,building,7115
tile_1374_lidar.tif,platform,11687
tile_1375_lidar.tif,aguada,0
tile_1375_lidar.tif,building,310
tile_1375_lidar.tif,platform,421
tile_1376_lidar.tif,aguada,0
tile_1376_lidar.tif,building,0
tile_1376_lidar.tif,platform,0
tile_1377_lidar.tif,aguada,0
tile_1377_lidar.tif,building,0
tile_1377_lidar.tif,platform,0
tile_1378_lidar.tif,aguada,0
tile_1378_lidar.tif,building,1816
tile_1378_lidar.tif,platform,2816
tile_1379_lidar.tif,aguada,0
tile_1379_lidar.tif,building,12765
tile_1379_lidar.tif,platform,2317
tile_137_lidar.tif,aguada,0
tile_137_lidar.tif,building,0
tile_137_lidar.tif,platform,0
tile_1380_lidar.tif,aguada,0
tile_1380_lidar.tif,building,1508
tile_1380_lidar.tif,platform,1172
tile_1381_lidar.tif,aguada,0
tile_1381_lidar.tif,building,3268
tile_1381_lidar.tif,platform,7411
tile_1382_lidar.tif,aguada,0
tile_1382_lidar.tif,building,0
tile_1382_lidar.tif,platform,0
tile_1383_lidar.tif,aguada,0
tile_1383_lidar.tif,building,5730
tile_1383_lidar.tif,platform,13584
tile_1384_lidar.tif,aguada,0
tile_1384_lidar.tif,building,0
tile_1384_lidar.tif,platform,0
tile_1385_lidar.tif,aguada,0
tile_1385_lidar.tif,building,18291
tile_1385_lidar.tif,platform,18500
tile_1386_lidar.tif,aguada,0
tile_1386_lidar.tif,building,4094
tile_1386_lidar.tif,platform,6611
tile_1387_lidar.tif,aguada,0
tile_1387_lidar.tif,building,0
tile_1387_lidar.tif,platform,0
tile_1388_lidar.tif,aguada,0
tile_1388_lidar.tif,building,4065
tile_1388_lidar.tif,platform,6438
tile_1389_lidar.tif,aguada,0
tile_1389_lidar.tif,building,0
tile_1389_lidar.tif,platform,0
tile_138_lidar.tif,aguada,0
tile_138_lidar.tif,building,3866
tile_138_lidar.tif,platform,4192
tile_1390_lidar.tif,aguada,0
tile_1390_lidar.tif,building,187
tile_1390_lidar.tif,platform,430
tile_1391_lidar.tif,aguada,0
tile_1391_lidar.tif,building,991
tile_1391_lidar.tif,platform,1191
tile_1392_lidar.tif,aguada,0
tile_1392_lidar.tif,building,2185
tile_1392_lidar.tif,platform,7271
tile_1393_lidar.tif,aguada,0
tile_1393_lidar.tif,building,3423
tile_1393_lidar.tif,platform,6730
tile_1394_lidar.tif,aguada,0
tile_1394_lidar.tif,building,0
tile_1394_lidar.tif,platform,0
tile_1395_lidar.tif,aguada,0
tile_1395_lidar.tif,building,8603
tile_1395_lidar.tif,platform,10478
tile_1396_lidar.tif,aguada,0
tile_1396_lidar.tif,building,0
tile_1396_lidar.tif,platform,0
tile_1397_lidar.tif,aguada,0
tile_1397_lidar.tif,building,8381
tile_1397_lidar.tif,platform,14752
tile_1398_lidar.tif,aguada,0
tile_1398_lidar.tif,building,0
tile_1398_lidar.tif,platform,2429
tile_1399_lidar.tif,aguada,0
tile_1399_lidar.tif,building,0
tile_1399_lidar.tif,platform,5002
tile_139_lidar.tif,aguada,0
tile_139_lidar.tif,building,0
tile_139_lidar.tif,platform,0
tile_13_lidar.tif,aguada,0
tile_13_lidar.tif,building,8684
tile_13_lidar.tif,platform,13182
tile_1400_lidar.tif,aguada,0
tile_1400_lidar.tif,building,3215
tile_1400_lidar.tif,platform,2915
tile_1401_lidar.tif,aguada,0
tile_1401_lidar.tif,building,2816
tile_1401_lidar.tif,platform,1269
tile_1402_lidar.tif,aguada,0
tile_1402_lidar.tif,building,0
tile_1402_lidar.tif,platform,0
tile_1403_lidar.tif,aguada,0
tile_1403_lidar.tif,building,4414
tile_1403_lidar.tif,platform,10642
tile_1404_lidar.tif,aguada,0
tile_1404_lidar.tif,building,5033
tile_1404_lidar.tif,platform,0
tile_1405_lidar.tif,aguada,0
tile_1405_lidar.tif,building,1283
tile_1405_lidar.tif,platform,0
tile_1406_lidar.tif,aguada,0
tile_1406_lidar.tif,building,0
tile_1406_lidar.tif,platform,0
tile_1407_lidar.tif,aguada,0
tile_1407_lidar.tif,building,18011
tile_1407_lidar.tif,platform,24719
tile_1408_lidar.tif,aguada,0
tile_1408_lidar.tif,building,0
tile_1408_lidar.tif,platform,0
tile_1409_lidar.tif,aguada,0
tile_1409_lidar.tif,building,0
tile_1409_lidar.tif,platform,0
tile_140_lidar.tif,aguada,0
tile_140_lidar.tif,building,3183
tile_140_lidar.tif,platform,5981
tile_1410_lidar.tif,aguada,0
tile_1410_lidar.tif,building,646
tile_1410_lidar.tif,platform,1492
tile_1411_lidar.tif,aguada,0
tile_1411_lidar.tif,building,0
tile_1411_lidar.tif,platform,0
tile_1412_lidar.tif,aguada,0
tile_1412_lidar.tif,building,0
tile_1412_lidar.tif,platform,0
tile_1413_lidar.tif,aguada,0
tile_1413_lidar.tif,building,2815
tile_1413_lidar.tif,platform,4090
tile_1414_lidar.tif,aguada,0
tile_1414_lidar.tif,building,1010
tile_1414_lidar.tif,platform,0
tile_1415_lidar.tif,aguada,0
tile_1415_lidar.tif,building,8493
tile_1415_lidar.tif,platform,835
tile_1416_lidar.tif,aguada,0
tile_1416_lidar.tif,building,2412
tile_1416_lidar.tif,platform,2362
tile_1417_lidar.tif,aguada,0
tile_1417_lidar.tif,building,21843
tile_1417_lidar.tif,platform,3665
tile_1418_lidar.tif,aguada,0
tile_1418_lidar.tif,building,1409
tile_1418_lidar.tif,platform,2707
tile_1419_lidar.tif,aguada,0
tile_1419_lidar.tif,building,1615
tile_1419_lidar.tif,platform,3998
tile_141_lidar.tif,aguada,0
tile_141_lidar.tif,building,0
tile_141_lidar.tif,platform,0
tile_1420_lidar.tif,aguada,0
tile_1420_lidar.tif,building,0
tile_1420_lidar.tif,platform,4105
tile_1421_lidar.tif,aguada,0
tile_1421_lidar.tif,building,4217
tile_1421_lidar.tif,platform,11818
tile_1422_lidar.tif,aguada,0
tile_1422_lidar.tif,building,0
tile_1422_lidar.tif,platform,0
tile_1423_lidar.tif,aguada,0
tile_1423_lidar.tif,building,1273
tile_1423_lidar.tif,platform,1484
tile_1424_lidar.tif,aguada,0
tile_1424_lidar.tif,building,337
tile_1424_lidar.tif,platform,0
tile_1425_lidar.tif,aguada,0
tile_1425_lidar.tif,building,0
tile_1425_lidar.tif,platform,0
tile_1426_lidar.tif,aguada,0
tile_1426_lidar.tif,building,4583
tile_1426_lidar.tif,platform,8643
tile_1427_lidar.tif,aguada,0
tile_1427_lidar.tif,building,15144
tile_1427_lidar.tif,platform,24261
tile_1428_lidar.tif,aguada,0
tile_1428_lidar.tif,building,1802
tile_1428_lidar.tif,platform,3313
tile_1429_lidar.tif,aguada,0
tile_1429_lidar.tif,building,0
tile_1429_lidar.tif,platform,0
tile_142_lidar.tif,aguada,15609
tile_142_lidar.tif,building,6152
tile_142_lidar.tif,platform,13173
tile_1430_lidar.tif,aguada,0
tile_1430_lidar.tif,building,0
tile_1430_lidar.tif,platform,0
tile_1431_lidar.tif,aguada,0
tile_1431_lidar.tif,building,294
tile_1431_lidar.tif,platform,951
tile_1432_lidar.tif,aguada,0
tile_1432_lidar.tif,building,8014
tile_1432_lidar.tif,platform,14089
tile_1433_lidar.tif,aguada,0
tile_1433_lidar.tif,building,1751
tile_1433_lidar.tif,platform,0
tile_1434_lidar.tif,aguada,0
tile_1434_lidar.tif,building,1363
tile_1434_lidar.tif,platform,0
tile_1435_lidar.tif,aguada,0
tile_1435_lidar.tif,building,17375
tile_1435_lidar.tif,platform,36544
tile_1436_lidar.tif,aguada,0
tile_1436_lidar.tif,building,350
tile_1436_lidar.tif,platform,6226
tile_1437_lidar.tif,aguada,0
tile_1437_lidar.tif,building,0
tile_1437_lidar.tif,platform,0
tile_1438_lidar.tif,aguada,0
tile_1438_lidar.tif,building,2911
tile_1438_lidar.tif,platform,2911
tile_1439_lidar.tif,aguada,0
tile_1439_lidar.tif,building,10031
tile_1439_lidar.tif,platform,20694
tile_143_lidar.tif,aguada,0
tile_143_lidar.tif,building,5743
tile_143_lidar.tif,platform,14366
tile_1440_lidar.tif,aguada,0
tile_1440_lidar.tif,building,0
tile_1440_lidar.tif,platform,0
tile_1441_lidar.tif,aguada,0
tile_1441_lidar.tif,building,3841
tile_1441_lidar.tif,platform,6650
tile_1442_lidar.tif,aguada,0
tile_1442_lidar.tif,building,1651
tile_1442_lidar.tif,platform,0
tile_1443_lidar.tif,aguada,0
tile_1443_lidar.tif,building,0
tile_1443_lidar.tif,platform,0
tile_1444_lidar.tif,aguada,0
tile_1444_lidar.tif,building,0
tile_1444_lidar.tif,platform,0
tile_1445_lidar.tif,aguada,0
tile_1445_lidar.tif,building,1795
tile_1445_lidar.tif,platform,1764
tile_1446_lidar.tif,aguada,0
tile_1446_lidar.tif,building,6272
tile_1446_lidar.tif,platform,1304
tile_1447_lidar.tif,aguada,0
tile_1447_lidar.tif,building,10436
tile_1447_lidar.tif,platform,13333
tile_1448_lidar.tif,aguada,0
tile_1448_lidar.tif,building,687
tile_1448_lidar.tif,platform,0
tile_1449_lidar.tif,aguada,41586
tile_1449_lidar.tif,building,8019
tile_1449_lidar.tif,platform,3145
tile_144_lidar.tif,aguada,0
tile_144_lidar.tif,building,2557
tile_144_lidar.tif,platform,1524
tile_1450_lidar.tif,aguada,1443
tile_1450_lidar.tif,building,0
tile_1450_lidar.tif,platform,0
tile_1451_lidar.tif,aguada,0
tile_1451_lidar.tif,building,9378
tile_1451_lidar.tif,platform,5756
tile_1452_lidar.tif,aguada,0
tile_1452_lidar.tif,building,4462
tile_1452_lidar.tif,platform,8701
tile_1453_lidar.tif,aguada,0
tile_1453_lidar.tif,building,0
tile_1453_lidar.tif,platform,0
tile_1454_lidar.tif,aguada,0
tile_1454_lidar.tif,building,0
tile_1454_lidar.tif,platform,0
tile_1455_lidar.tif,aguada,0
tile_1455_lidar.tif,building,0
tile_1455_lidar.tif,platform,0
tile_1456_lidar.tif,aguada,0
tile_1456_lidar.tif,building,3564
tile_1456_lidar.tif,platform,11168
tile_1457_lidar.tif,aguada,0
tile_1457_lidar.tif,building,0
tile_1457_lidar.tif,platform,0
tile_1458_lidar.tif,aguada,0
tile_1458_lidar.tif,building,0
tile_1458_lidar.tif,platform,0
tile_1459_lidar.tif,aguada,0
tile_1459_lidar.tif,building,0
tile_1459_lidar.tif,platform,0
tile_145_lidar.tif,aguada,0
tile_145_lidar.tif,building,2635
